"Ngay","ISO_Date","Thu","Loai_Vang","Gia_Mua_VND_Luong","Gia_Ban_VND_Luong","Chenh_Lech_VND_Luong","Gia_Mua_VND_Chi","Gia_Ban_VND_Chi","Gia_The_Gioi_USD_oz","SJC_Mieng_Mua_VND_Luong","SJC_Mieng_Ban_VND_Luong","Cap_Nhat_Luc"
"13/09/2022","2022-09-13","Thứ Ba","Vàng nhẫn SJC 9999",51800000,54800000,3000000,5180000,5480000,1705,52300000,55300000,"23:30"
"14/09/2022","2022-09-14","Thứ Tư","Vàng nhẫn SJC 9999",51500000,54500000,3000000,5150000,5450000,1696.5,52000000,55000000,"23:30"
"15/09/2022","2022-09-15","Thứ Năm","Vàng nhẫn SJC 9999",50500000,53500000,3000000,5050000,5350000,1665.4,51000000,54000000,"23:30"
"16/09/2022","2022-09-16","Thứ Sáu","Vàng nhẫn SJC 9999",50700000,53700000,3000000,5070000,5370000,1671.7,51200000,54200000,"23:30"
"19/09/2022","2022-09-19","Thứ Hai","Vàng nhẫn SJC 9999",50500000,53500000,3000000,5050000,5350000,1666.2,51000000,54000000,"23:30"
"20/09/2022","2022-09-20","Thứ Ba","Vàng nhẫn SJC 9999",50300000,53300000,3000000,5030000,5330000,1659.7,50800000,53800000,"23:30"
"21/09/2022","2022-09-21","Thứ Tư","Vàng nhẫn SJC 9999",50500000,53500000,3000000,5050000,5350000,1664.6,51000000,54000000,"23:30"
"22/09/2022","2022-09-22","Thứ Năm","Vàng nhẫn SJC 9999",50700000,53700000,3000000,5070000,5370000,1670.8,51200000,54200000,"23:30"
"23/09/2022","2022-09-23","Thứ Sáu","Vàng nhẫn SJC 9999",49900000,52900000,3000000,4990000,5290000,1645.3,50400000,53400000,"23:30"
"26/09/2022","2022-09-26","Thứ Hai","Vàng nhẫn SJC 9999",49200000,52200000,3000000,4920000,5220000,1623.3,49700000,52700000,"23:30"
"27/09/2022","2022-09-27","Thứ Ba","Vàng nhẫn SJC 9999",49300000,52300000,3000000,4930000,5230000,1626.7,49800000,52800000,"23:30"
"28/09/2022","2022-09-28","Thứ Tư","Vàng nhẫn SJC 9999",50400000,53400000,3000000,5040000,5340000,1660.4,50900000,53900000,"23:30"
"29/09/2022","2022-09-29","Thứ Năm","Vàng nhẫn SJC 9999",50300000,53300000,3000000,5030000,5330000,1658.5,50800000,53800000,"23:30"
"30/09/2022","2022-09-30","Thứ Sáu","Vàng nhẫn SJC 9999",50400000,53400000,3000000,5040000,5340000,1662.4,50900000,53900000,"23:30"
"03/10/2022","2022-10-03","Thứ Hai","Vàng nhẫn SJC 9999",51400000,54400000,3000000,5140000,5440000,1692.9,51900000,54900000,"23:30"
"04/10/2022","2022-10-04","Thứ Ba","Vàng nhẫn SJC 9999",52300000,55300000,3000000,5230000,5530000,1721.1,52800000,55800000,"23:30"
"05/10/2022","2022-10-05","Thứ Tư","Vàng nhẫn SJC 9999",52000000,55000000,3000000,5200000,5500000,1711.4,52500000,55500000,"23:30"
"06/10/2022","2022-10-06","Thứ Năm","Vàng nhẫn SJC 9999",52000000,55000000,3000000,5200000,5500000,1711.7,52500000,55500000,"23:30"
"07/10/2022","2022-10-07","Thứ Sáu","Vàng nhẫn SJC 9999",51700000,54700000,3000000,5170000,5470000,1700.5,52200000,55200000,"23:30"
"10/10/2022","2022-10-10","Thứ Hai","Vàng nhẫn SJC 9999",50600000,53600000,3000000,5060000,5360000,1667.3,51100000,54100000,"23:30"
"11/10/2022","2022-10-11","Thứ Ba","Vàng nhẫn SJC 9999",50900000,53900000,3000000,5090000,5390000,1678.7,51400000,54400000,"23:30"
"12/10/2022","2022-10-12","Thứ Tư","Vàng nhẫn SJC 9999",50700000,53700000,3000000,5070000,5370000,1670.3,51200000,54200000,"23:30"
"13/10/2022","2022-10-13","Thứ Năm","Vàng nhẫn SJC 9999",50700000,53700000,3000000,5070000,5370000,1670,51200000,54200000,"23:30"
"14/10/2022","2022-10-14","Thứ Sáu","Vàng nhẫn SJC 9999",49800000,52800000,3000000,4980000,5280000,1641.7,50300000,53300000,"23:30"
"17/10/2022","2022-10-17","Thứ Hai","Vàng nhẫn SJC 9999",50300000,53300000,3000000,5030000,5330000,1657,50800000,53800000,"23:30"
"18/10/2022","2022-10-18","Thứ Ba","Vàng nhẫn SJC 9999",50000000,53000000,3000000,5000000,5300000,1649,50500000,53500000,"23:30"
"19/10/2022","2022-10-19","Thứ Tư","Vàng nhẫn SJC 9999",49300000,52300000,3000000,4930000,5230000,1627.5,49800000,52800000,"23:30"
"20/10/2022","2022-10-20","Thứ Năm","Vàng nhẫn SJC 9999",49400000,52400000,3000000,4940000,5240000,1630.8,49900000,52900000,"23:30"
"21/10/2022","2022-10-21","Thứ Sáu","Vàng nhẫn SJC 9999",50100000,53100000,3000000,5010000,5310000,1651,50600000,53600000,"23:30"
"24/10/2022","2022-10-24","Thứ Hai","Vàng nhẫn SJC 9999",50000000,53000000,3000000,5000000,5300000,1648.7,50500000,53500000,"23:30"
"25/10/2022","2022-10-25","Thứ Ba","Vàng nhẫn SJC 9999",50100000,53100000,3000000,5010000,5310000,1652.8,50600000,53600000,"23:30"
"26/10/2022","2022-10-26","Thứ Tư","Vàng nhẫn SJC 9999",50500000,53500000,3000000,5050000,5350000,1664,51000000,54000000,"23:30"
"27/10/2022","2022-10-27","Thứ Năm","Vàng nhẫn SJC 9999",50400000,53400000,3000000,5040000,5340000,1660.7,50900000,53900000,"23:30"
"28/10/2022","2022-10-28","Thứ Sáu","Vàng nhẫn SJC 9999",49700000,52700000,3000000,4970000,5270000,1639.6,50200000,53200000,"23:30"
"31/10/2022","2022-10-31","Thứ Hai","Vàng nhẫn SJC 9999",49600000,52600000,3000000,4960000,5260000,1635.9,50100000,53100000,"23:30"
"01/11/2022","2022-11-01","Thứ Ba","Vàng nhẫn SJC 9999",49900000,52900000,3000000,4990000,5290000,1645,50400000,53400000,"23:30"
"02/11/2022","2022-11-02","Thứ Tư","Vàng nhẫn SJC 9999",49900000,52900000,3000000,4990000,5290000,1645.7,50400000,53400000,"23:30"
"03/11/2022","2022-11-03","Thứ Năm","Vàng nhẫn SJC 9999",49300000,52300000,3000000,4930000,5230000,1627.3,49800000,52800000,"23:30"
"04/11/2022","2022-11-04","Thứ Sáu","Vàng nhẫn SJC 9999",50800000,53800000,3000000,5080000,5380000,1672.5,51300000,54300000,"23:30"
"07/11/2022","2022-11-07","Thứ Hai","Vàng nhẫn SJC 9999",50900000,53900000,3000000,5090000,5390000,1676.5,51400000,54400000,"23:30"
"08/11/2022","2022-11-08","Thứ Ba","Vàng nhẫn SJC 9999",52000000,55000000,3000000,5200000,5500000,1712.1,52500000,55500000,"23:30"
"09/11/2022","2022-11-09","Thứ Tư","Vàng nhẫn SJC 9999",52000000,55000000,3000000,5200000,5500000,1710.1,52500000,55500000,"23:30"
"10/11/2022","2022-11-10","Thứ Năm","Vàng nhẫn SJC 9999",53300000,56300000,3000000,5330000,5630000,1750.3,53800000,56800000,"23:30"
"11/11/2022","2022-11-11","Thứ Sáu","Vàng nhẫn SJC 9999",53800000,56800000,3000000,5380000,5680000,1766,54300000,57300000,"23:30"
"14/11/2022","2022-11-14","Thứ Hai","Vàng nhẫn SJC 9999",54000000,57000000,3000000,5400000,5700000,1773.6,54500000,57500000,"23:30"
"15/11/2022","2022-11-15","Thứ Ba","Vàng nhẫn SJC 9999",54000000,57000000,3000000,5400000,5700000,1773.8,54500000,57500000,"23:30"
"16/11/2022","2022-11-16","Thứ Tư","Vàng nhẫn SJC 9999",54000000,57000000,3000000,5400000,5700000,1773,54500000,57500000,"23:30"
"17/11/2022","2022-11-17","Thứ Năm","Vàng nhẫn SJC 9999",53600000,56600000,3000000,5360000,5660000,1760.8,54100000,57100000,"23:30"
"18/11/2022","2022-11-18","Thứ Sáu","Vàng nhẫn SJC 9999",53300000,56300000,3000000,5330000,5630000,1751.9,53800000,56800000,"23:30"
"21/11/2022","2022-11-21","Thứ Hai","Vàng nhẫn SJC 9999",52800000,55800000,3000000,5280000,5580000,1737.4,53300000,56300000,"23:30"
"22/11/2022","2022-11-22","Thứ Ba","Vàng nhẫn SJC 9999",52900000,55900000,3000000,5290000,5590000,1738.3,53400000,56400000,"23:30"
"23/11/2022","2022-11-23","Thứ Tư","Vàng nhẫn SJC 9999",53100000,56100000,3000000,5310000,5610000,1744.9,53600000,56600000,"23:30"
"25/11/2022","2022-11-25","Thứ Sáu","Vàng nhẫn SJC 9999",53300000,56300000,3000000,5330000,5630000,1753.3,53800000,56800000,"23:30"
"28/11/2022","2022-11-28","Thứ Hai","Vàng nhẫn SJC 9999",52900000,55900000,3000000,5290000,5590000,1740.1,53400000,56400000,"23:30"
"29/11/2022","2022-11-29","Thứ Ba","Vàng nhẫn SJC 9999",53200000,56200000,3000000,5320000,5620000,1748.4,53700000,56700000,"23:30"
"30/11/2022","2022-11-30","Thứ Tư","Vàng nhẫn SJC 9999",53100000,56100000,3000000,5310000,5610000,1746,53600000,56600000,"23:30"
"01/12/2022","2022-12-01","Thứ Năm","Vàng nhẫn SJC 9999",54900000,57900000,3000000,5490000,5790000,1801.1,55400000,58400000,"23:30"
"02/12/2022","2022-12-02","Thứ Sáu","Vàng nhẫn SJC 9999",54700000,57700000,3000000,5470000,5770000,1795.9,55200000,58200000,"23:30"
"05/12/2022","2022-12-05","Thứ Hai","Vàng nhẫn SJC 9999",53800000,56800000,3000000,5380000,5680000,1767.4,54300000,57300000,"23:30"
"06/12/2022","2022-12-06","Thứ Ba","Vàng nhẫn SJC 9999",53900000,56900000,3000000,5390000,5690000,1769.3,54400000,57400000,"23:30"
"07/12/2022","2022-12-07","Thứ Tư","Vàng nhẫn SJC 9999",54400000,57400000,3000000,5440000,5740000,1785.5,54900000,57900000,"23:30"
"08/12/2022","2022-12-08","Thứ Năm","Vàng nhẫn SJC 9999",54500000,57500000,3000000,5450000,5750000,1788.7,55000000,58000000,"23:30"
"09/12/2022","2022-12-09","Thứ Sáu","Vàng nhẫn SJC 9999",54800000,57800000,3000000,5480000,5780000,1798.1,55300000,58300000,"23:30"
"12/12/2022","2022-12-12","Thứ Hai","Vàng nhẫn SJC 9999",54200000,57200000,3000000,5420000,5720000,1780.5,54700000,57700000,"23:30"
"13/12/2022","2022-12-13","Thứ Ba","Vàng nhẫn SJC 9999",55300000,58300000,3000000,5530000,5830000,1813.9,55800000,58800000,"23:30"
"14/12/2022","2022-12-14","Thứ Tư","Vàng nhẫn SJC 9999",55100000,58100000,3000000,5510000,5810000,1807.5,55600000,58600000,"23:30"
"15/12/2022","2022-12-15","Thứ Năm","Vàng nhẫn SJC 9999",54100000,57100000,3000000,5410000,5710000,1777.2,54600000,57600000,"23:30"
"16/12/2022","2022-12-16","Thứ Sáu","Vàng nhẫn SJC 9999",54500000,57500000,3000000,5450000,5750000,1790,55000000,58000000,"23:30"
"19/12/2022","2022-12-19","Thứ Hai","Vàng nhẫn SJC 9999",54500000,57500000,3000000,5450000,5750000,1787.7,55000000,58000000,"23:30"
"20/12/2022","2022-12-20","Thứ Ba","Vàng nhẫn SJC 9999",55400000,58400000,3000000,5540000,5840000,1815.9,55900000,58900000,"23:30"
"21/12/2022","2022-12-21","Thứ Tư","Vàng nhẫn SJC 9999",55400000,58400000,3000000,5540000,5840000,1815.9,55900000,58900000,"23:30"
"22/12/2022","2022-12-22","Thứ Năm","Vàng nhẫn SJC 9999",54400000,57400000,3000000,5440000,5740000,1787,54900000,57900000,"23:30"
"23/12/2022","2022-12-23","Thứ Sáu","Vàng nhẫn SJC 9999",54700000,57700000,3000000,5470000,5770000,1795.9,55200000,58200000,"23:30"
"27/12/2022","2022-12-27","Thứ Ba","Vàng nhẫn SJC 9999",55300000,58300000,3000000,5530000,5830000,1814.8,55800000,58800000,"23:30"
"28/12/2022","2022-12-28","Thứ Tư","Vàng nhẫn SJC 9999",55100000,58100000,3000000,5510000,5810000,1807.9,55600000,58600000,"23:30"
"29/12/2022","2022-12-29","Thứ Năm","Vàng nhẫn SJC 9999",55500000,58500000,3000000,5550000,5850000,1819.5,56000000,59000000,"23:30"
"30/12/2022","2022-12-30","Thứ Sáu","Vàng nhẫn SJC 9999",55500000,58500000,3000000,5550000,5850000,1819.7,56000000,59000000,"23:30"
"03/01/2023","2023-01-03","Thứ Ba","Vàng nhẫn SJC 9999",58200000,61200000,3000000,5820000,6120000,1839.7,58700000,61700000,"23:30"
"04/01/2023","2023-01-04","Thứ Tư","Vàng nhẫn SJC 9999",58600000,61600000,3000000,5860000,6160000,1852.8,59100000,62100000,"23:30"
"05/01/2023","2023-01-05","Thứ Năm","Vàng nhẫn SJC 9999",58000000,61000000,3000000,5800000,6100000,1834.8,58500000,61500000,"23:30"
"06/01/2023","2023-01-06","Thứ Sáu","Vàng nhẫn SJC 9999",59000000,62000000,3000000,5900000,6200000,1864.2,59500000,62500000,"23:30"
"09/01/2023","2023-01-09","Thứ Hai","Vàng nhẫn SJC 9999",59300000,62300000,3000000,5930000,6230000,1872.7,59800000,62800000,"23:30"
"10/01/2023","2023-01-10","Thứ Ba","Vàng nhẫn SJC 9999",59300000,62300000,3000000,5930000,6230000,1871.6,59800000,62800000,"23:30"
"11/01/2023","2023-01-11","Thứ Tư","Vàng nhẫn SJC 9999",59400000,62400000,3000000,5940000,6240000,1874.6,59900000,62900000,"23:30"
"12/01/2023","2023-01-12","Thứ Năm","Vàng nhẫn SJC 9999",60000000,63000000,3000000,6000000,6300000,1895.5,60500000,63500000,"23:30"
"13/01/2023","2023-01-13","Thứ Sáu","Vàng nhẫn SJC 9999",60800000,63800000,3000000,6080000,6380000,1918.4,61300000,64300000,"23:30"
"17/01/2023","2023-01-17","Thứ Ba","Vàng nhẫn SJC 9999",60400000,63400000,3000000,6040000,6340000,1907.2,60900000,63900000,"23:30"
"18/01/2023","2023-01-18","Thứ Tư","Vàng nhẫn SJC 9999",60300000,63300000,3000000,6030000,6330000,1904.4,60800000,63800000,"23:30"
"19/01/2023","2023-01-19","Thứ Năm","Vàng nhẫn SJC 9999",60900000,63900000,3000000,6090000,6390000,1922.1,61400000,64400000,"23:30"
"20/01/2023","2023-01-20","Thứ Sáu","Vàng nhẫn SJC 9999",61100000,64100000,3000000,6110000,6410000,1926.4,61600000,64600000,"23:30"
"23/01/2023","2023-01-23","Thứ Hai","Vàng nhẫn SJC 9999",61100000,64100000,3000000,6110000,6410000,1927.1,61600000,64600000,"23:30"
"24/01/2023","2023-01-24","Thứ Ba","Vàng nhẫn SJC 9999",61300000,64300000,3000000,6130000,6430000,1933.9,61800000,64800000,"23:30"
"25/01/2023","2023-01-25","Thứ Tư","Vàng nhẫn SJC 9999",61600000,64600000,3000000,6160000,6460000,1941.2,62100000,65100000,"23:30"
"26/01/2023","2023-01-26","Thứ Năm","Vàng nhẫn SJC 9999",61200000,64200000,3000000,6120000,6420000,1929.1,61700000,64700000,"23:30"
"27/01/2023","2023-01-27","Thứ Sáu","Vàng nhẫn SJC 9999",61100000,64100000,3000000,6110000,6410000,1928.6,61600000,64600000,"23:30"
"30/01/2023","2023-01-30","Thứ Hai","Vàng nhẫn SJC 9999",61000000,64000000,3000000,6100000,6400000,1922.9,61500000,64500000,"23:30"
"31/01/2023","2023-01-31","Thứ Ba","Vàng nhẫn SJC 9999",61200000,64200000,3000000,6120000,6420000,1929.5,61700000,64700000,"23:30"
"01/02/2023","2023-02-01","Thứ Tư","Vàng nhẫn SJC 9999",61100000,64100000,3000000,6110000,6410000,1927.8,61600000,64600000,"23:30"
"02/02/2023","2023-02-02","Thứ Năm","Vàng nhẫn SJC 9999",60700000,63700000,3000000,6070000,6370000,1916.3,61200000,64200000,"23:30"
"03/02/2023","2023-02-03","Thứ Sáu","Vàng nhẫn SJC 9999",59000000,62000000,3000000,5900000,6200000,1862.9,59500000,62500000,"23:30"
"06/02/2023","2023-02-06","Thứ Hai","Vàng nhẫn SJC 9999",59100000,62100000,3000000,5910000,6210000,1866.2,59600000,62600000,"23:30"
"07/02/2023","2023-02-07","Thứ Ba","Vàng nhẫn SJC 9999",59300000,62300000,3000000,5930000,6230000,1871.7,59800000,62800000,"23:30"
"08/02/2023","2023-02-08","Thứ Tư","Vàng nhẫn SJC 9999",59400000,62400000,3000000,5940000,6240000,1877.4,59900000,62900000,"23:30"
"09/02/2023","2023-02-09","Thứ Năm","Vàng nhẫn SJC 9999",59100000,62100000,3000000,5910000,6210000,1866.2,59600000,62600000,"23:30"
"10/02/2023","2023-02-10","Thứ Sáu","Vàng nhẫn SJC 9999",59000000,62000000,3000000,5900000,6200000,1862.8,59500000,62500000,"23:30"
"13/02/2023","2023-02-13","Thứ Hai","Vàng nhẫn SJC 9999",58600000,61600000,3000000,5860000,6160000,1851.9,59100000,62100000,"23:30"
"14/02/2023","2023-02-14","Thứ Ba","Vàng nhẫn SJC 9999",58700000,61700000,3000000,5870000,6170000,1854,59200000,62200000,"23:30"
"15/02/2023","2023-02-15","Thứ Tư","Vàng nhẫn SJC 9999",58000000,61000000,3000000,5800000,6100000,1834.2,58500000,61500000,"23:30"
"16/02/2023","2023-02-16","Thứ Năm","Vàng nhẫn SJC 9999",58300000,61300000,3000000,5830000,6130000,1842,58800000,61800000,"23:30"
"17/02/2023","2023-02-17","Thứ Sáu","Vàng nhẫn SJC 9999",58200000,61200000,3000000,5820000,6120000,1840.4,58700000,61700000,"23:30"
"21/02/2023","2023-02-21","Thứ Ba","Vàng nhẫn SJC 9999",58000000,61000000,3000000,5800000,6100000,1833,58500000,61500000,"23:30"
"22/02/2023","2023-02-22","Thứ Tư","Vàng nhẫn SJC 9999",57900000,60900000,3000000,5790000,6090000,1832,58400000,61400000,"23:30"
"23/02/2023","2023-02-23","Thứ Năm","Vàng nhẫn SJC 9999",57500000,60500000,3000000,5750000,6050000,1818,58000000,61000000,"23:30"
"24/02/2023","2023-02-24","Thứ Sáu","Vàng nhẫn SJC 9999",57200000,60200000,3000000,5720000,6020000,1808.8,57700000,60700000,"23:30"
"27/02/2023","2023-02-27","Thứ Hai","Vàng nhẫn SJC 9999",57400000,60400000,3000000,5740000,6040000,1817,57900000,60900000,"23:30"
"28/02/2023","2023-02-28","Thứ Ba","Vàng nhẫn SJC 9999",57800000,60800000,3000000,5780000,6080000,1828.9,58300000,61300000,"23:30"
"01/03/2023","2023-03-01","Thứ Tư","Vàng nhẫn SJC 9999",58100000,61100000,3000000,5810000,6110000,1837.7,58600000,61600000,"23:30"
"02/03/2023","2023-03-02","Thứ Năm","Vàng nhẫn SJC 9999",58000000,61000000,3000000,5800000,6100000,1833.5,58500000,61500000,"23:30"
"03/03/2023","2023-03-03","Thứ Sáu","Vàng nhẫn SJC 9999",58500000,61500000,3000000,5850000,6150000,1847.7,59000000,62000000,"23:30"
"06/03/2023","2023-03-06","Thứ Hai","Vàng nhẫn SJC 9999",58500000,61500000,3000000,5850000,6150000,1847.9,59000000,62000000,"23:30"
"07/03/2023","2023-03-07","Thứ Ba","Vàng nhẫn SJC 9999",57300000,60300000,3000000,5730000,6030000,1813.9,57800000,60800000,"23:30"
"08/03/2023","2023-03-08","Thứ Tư","Vàng nhẫn SJC 9999",57300000,60300000,3000000,5730000,6030000,1812.7,57800000,60800000,"23:30"
"09/03/2023","2023-03-09","Thứ Năm","Vàng nhẫn SJC 9999",57800000,60800000,3000000,5780000,6080000,1829.3,58300000,61300000,"23:30"
"10/03/2023","2023-03-10","Thứ Sáu","Vàng nhẫn SJC 9999",58900000,61900000,3000000,5890000,6190000,1862,59400000,62400000,"23:30"
"13/03/2023","2023-03-13","Thứ Hai","Vàng nhẫn SJC 9999",60600000,63600000,3000000,6060000,6360000,1911.7,61100000,64100000,"23:30"
"14/03/2023","2023-03-14","Thứ Ba","Vàng nhẫn SJC 9999",60400000,63400000,3000000,6040000,6340000,1906.2,60900000,63900000,"23:30"
"15/03/2023","2023-03-15","Thứ Tư","Vàng nhẫn SJC 9999",61100000,64100000,3000000,6110000,6410000,1926.6,61600000,64600000,"23:30"
"16/03/2023","2023-03-16","Thứ Năm","Vàng nhẫn SJC 9999",60800000,63800000,3000000,6080000,6380000,1919,61300000,64300000,"23:30"
"17/03/2023","2023-03-17","Thứ Sáu","Vàng nhẫn SJC 9999",62500000,65500000,3000000,6250000,6550000,1969.8,63000000,66000000,"23:30"
"20/03/2023","2023-03-20","Thứ Hai","Vàng nhẫn SJC 9999",62800000,65800000,3000000,6280000,6580000,1979.2,63300000,66300000,"23:30"
"21/03/2023","2023-03-21","Thứ Ba","Vàng nhẫn SJC 9999",61500000,64500000,3000000,6150000,6450000,1938,62000000,65000000,"23:30"
"22/03/2023","2023-03-22","Thứ Tư","Vàng nhẫn SJC 9999",61800000,64800000,3000000,6180000,6480000,1946.8,62300000,65300000,"23:30"
"23/03/2023","2023-03-23","Thứ Năm","Vàng nhẫn SJC 9999",63300000,66300000,3000000,6330000,6630000,1993.8,63800000,66800000,"23:30"
"24/03/2023","2023-03-24","Thứ Sáu","Vàng nhẫn SJC 9999",62900000,65900000,3000000,6290000,6590000,1982.1,63400000,66400000,"23:30"
"27/03/2023","2023-03-27","Thứ Hai","Vàng nhẫn SJC 9999",61900000,64900000,3000000,6190000,6490000,1952.4,62400000,65400000,"23:30"
"28/03/2023","2023-03-28","Thứ Ba","Vàng nhẫn SJC 9999",62600000,65600000,3000000,6260000,6560000,1972.4,63100000,66100000,"23:30"
"29/03/2023","2023-03-29","Thứ Tư","Vàng nhẫn SJC 9999",62400000,65400000,3000000,6240000,6540000,1966.1,62900000,65900000,"23:30"
"30/03/2023","2023-03-30","Thứ Năm","Vàng nhẫn SJC 9999",62900000,65900000,3000000,6290000,6590000,1980.3,63400000,66400000,"23:30"
"31/03/2023","2023-03-31","Thứ Sáu","Vàng nhẫn SJC 9999",62500000,65500000,3000000,6250000,6550000,1969,63000000,66000000,"23:30"
"03/04/2023","2023-04-03","Thứ Hai","Vàng nhẫn SJC 9999",63000000,66000000,3000000,6300000,6600000,1983.9,63500000,66500000,"23:30"
"04/04/2023","2023-04-04","Thứ Ba","Vàng nhẫn SJC 9999",64300000,67300000,3000000,6430000,6730000,2022.2,64800000,67800000,"23:30"
"05/04/2023","2023-04-05","Thứ Tư","Vàng nhẫn SJC 9999",64200000,67200000,3000000,6420000,6720000,2020.9,64700000,67700000,"23:30"
"06/04/2023","2023-04-06","Thứ Năm","Vàng nhẫn SJC 9999",63900000,66900000,3000000,6390000,6690000,2011.9,64400000,67400000,"23:30"
"10/04/2023","2023-04-10","Thứ Hai","Vàng nhẫn SJC 9999",63200000,66200000,3000000,6320000,6620000,1989.1,63700000,66700000,"23:30"
"11/04/2023","2023-04-11","Thứ Ba","Vàng nhẫn SJC 9999",63700000,66700000,3000000,6370000,6670000,2004.8,64200000,67200000,"23:30"
"12/04/2023","2023-04-12","Thứ Tư","Vàng nhẫn SJC 9999",63900000,66900000,3000000,6390000,6690000,2010.9,64400000,67400000,"23:30"
"13/04/2023","2023-04-13","Thứ Năm","Vàng nhẫn SJC 9999",64900000,67900000,3000000,6490000,6790000,2041.3,65400000,68400000,"23:30"
"14/04/2023","2023-04-14","Thứ Sáu","Vàng nhẫn SJC 9999",63600000,66600000,3000000,6360000,6660000,2002.2,64100000,67100000,"23:30"
"17/04/2023","2023-04-17","Thứ Hai","Vàng nhẫn SJC 9999",63300000,66300000,3000000,6330000,6630000,1994.2,63800000,66800000,"23:30"
"18/04/2023","2023-04-18","Thứ Ba","Vàng nhẫn SJC 9999",63800000,66800000,3000000,6380000,6680000,2007.4,64300000,67300000,"23:30"
"19/04/2023","2023-04-19","Thứ Tư","Vàng nhẫn SJC 9999",63400000,66400000,3000000,6340000,6640000,1995.2,63900000,66900000,"23:30"
"20/04/2023","2023-04-20","Thứ Năm","Vàng nhẫn SJC 9999",63800000,66800000,3000000,6380000,6680000,2007.6,64300000,67300000,"23:30"
